"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.74552,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.68536,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.65287,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.69547,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.80937,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2012-09",99.00296,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2012-10",99.28877,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2012-11",99.59581,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2012-12",99.83408,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-01",99.93782,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-02",99.97762,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.0444,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.1975,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.3855,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.5293,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.571,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.5656,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.5907,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.7032,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.8653,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-12",101.0232,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.1367,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.2124,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.2558,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.2606,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.2306,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.1543,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.0146,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.8448,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.685,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.5687,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.4988,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.4871,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.5464,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.6251,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.6537,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.5719,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.4057,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.1788,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.90714,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.65491,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.51287,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.55735,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-11",99.69895,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-12",99.82952,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-01",99.87203,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.84145,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.75738,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.62992,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.49888,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-06",99.41458,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-07",99.42226,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-08",99.49973,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-09",99.63117,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-10",99.81113,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-11",99.99451,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.1244,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.1566,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.1369,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.1209,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.144,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.1889,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.2235,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.2173,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.1678,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.0657,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-10",99.90402,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-11",99.73927,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-12",99.64953,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-01",99.69556,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-02",99.80682,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-03",99.89021,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-04",99.87366,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-05",99.77752,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-06",99.62514,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-07",99.43317,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-08",99.25802,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-09",99.18006,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-10",99.27102,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-11",99.46421,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-12",99.6917,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2008-01",99.14381,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2008-02",98.86007,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2008-03",98.52361,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2008-04",98.11784,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2008-05",97.75189,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2008-06",97.51422,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2008-07",97.48953,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2008-08",97.58169,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2008-09",97.61787,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2008-10",97.39388,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2008-11",97.19087,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2008-12",97.08585,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2009-01",97.0289,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2009-02",97.03305,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2009-03",97.22634,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2009-04",97.60803,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2009-05",97.97974,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2009-06",98.2489,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2009-07",98.40839,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2009-08",98.58528,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2009-09",98.80513,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2009-10",98.90643,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2009-11",98.94657,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2009-12",99.03855,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2010-01",99.13677,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2010-02",99.17198,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2010-03",99.17637,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2010-04",99.14967,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.10488,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.03577,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2010-07",98.89945,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2010-08",98.82057,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2010-09",98.78325,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2010-10",98.84341,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2010-11",99.00332,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2010-12",99.13568,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2011-01",99.15869,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2011-02",99.0619,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2011-03",98.81407,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2011-04",98.6569,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2011-05",98.61983,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2011-06",98.4805,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2011-07",98.18338,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2011-08",97.88562,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2011-09",97.80758,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2011-10",97.89658,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2011-11",98.1224,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2011-12",98.42368,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2012-01",98.70966,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2012-02",98.88621,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2012-03",98.97131,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.97444,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.94019,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.82413,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.76691,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.82393,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2012-09",98.93951,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2012-10",99.0291,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2012-11",99.00069,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2012-12",98.88145,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2013-01",98.90312,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2013-02",99.01878,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2013-03",99.14333,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2013-04",99.27633,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.47264,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.59417,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.63203,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.55335,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.41553,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.2808,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.29921,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.42471,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.50419,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.53528,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.5698,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.65235,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.71162,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.74124,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.74184,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.75215,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.79657,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.89373,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.0509,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.2834,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.4939,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.5862,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.6028,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.5844,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.5263,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.5214,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.4526,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.369,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.3058,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.3595,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.4481,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.4887,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.4468,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.3656,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.3179,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.3287,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.4064,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.4017,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.3229,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.2832,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.3017,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.3554,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.5309,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.721,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.7987,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.7903,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.7837,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.7748,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.7626,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.7402,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.7514,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.8243,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.9158,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.0338,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.0635,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.0409,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.0431,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.0926,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.1164,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.0662,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.0107,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.9708,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.9511,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-08",100.9456,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-09",100.9631,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.9241,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.8183,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.6721,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.5085,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.4215,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2008-01",99.84225,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2008-02",99.77037,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2008-03",99.69477,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2008-04",99.61399,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2008-05",99.5416,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2008-06",99.51484,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2008-07",99.56524,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2008-08",99.66745,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2008-09",99.75958,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2008-10",99.80788,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2008-11",99.81228,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2008-12",99.78813,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2009-01",99.79894,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2009-02",99.84782,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2009-03",99.91699,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2009-04",100.0017,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2009-05",100.0926,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2009-06",100.1814,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2009-07",100.2514,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2009-08",100.2605,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2009-09",100.2206,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2009-10",100.1619,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2009-11",100.0921,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2009-12",100.035,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2010-01",100.0248,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2010-02",100.0472,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2010-03",100.0523,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2010-04",100.0198,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.96786,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.95208,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2010-07",99.98186,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2010-08",100.0167,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2010-09",100.0226,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2010-10",100.0394,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2010-11",100.0811,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2010-12",100.1382,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2011-01",100.1949,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2011-02",100.1927,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2011-03",100.1472,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2011-04",100.1132,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2011-05",100.1085,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2011-06",100.1437,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2011-07",100.1894,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2011-08",100.2286,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2011-09",100.2752,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2011-10",100.3067,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2011-11",100.3209,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2011-12",100.3308,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-01",100.3071,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-02",100.2224,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-03",100.1343,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-04",100.0972,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-05",100.145,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-06",100.2196,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-07",100.2735,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-08",100.3205,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-09",100.3609,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-10",100.386,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-11",100.384,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-12",100.3577,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-01",100.3387,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.3284,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.3123,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.2837,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.2605,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.2412,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.1824,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.1418,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.1403,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.1847,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.2531,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.3063,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.3307,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.3352,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.3311,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.3163,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.3263,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.3489,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.3842,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.407,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.415,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.4145,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.4029,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.3889,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.3911,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.3687,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.3054,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.2328,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.215,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.202,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.1718,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.1098,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.0056,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.97841,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.0287,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.1086,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.1725,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.1869,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.1851,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.1914,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.2195,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.2465,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.2564,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.251,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.2516,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.284,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.3009,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.308,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.3253,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.3693,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.4332,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.4858,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.5092,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.4974,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.484,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.4713,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.4676,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.4649,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-11",100.4861,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.5167,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-01",100.5171,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-02",100.4904,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-03",100.4753,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-04",100.4895,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.5241,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.5434,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.5183,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-08",100.4761,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-09",100.4494,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.4426,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.4774,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.5256,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.556,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2008-01",100.9446,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2008-02",99.62086,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2008-03",98.01351,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2008-04",96.63173,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2008-05",95.96902,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2008-06",95.97797,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2008-07",96.44174,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2008-08",96.84952,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2008-09",96.59703,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2008-10",95.52486,
