,SHIFT,OFFENSE,METHOD,START_DATE,END_DATE
241,EVENING,MOTOR VEHICLE THEFT,OTHERS,2014-02-03 19:23:00+00:00,2014-02-03 19:23:00+00:00
242,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,2014-02-03 19:25:00+00:00,2014-02-03 19:30:00+00:00
243,EVENING,THEFT F/AUTO,OTHERS,2014-02-03 19:30:00+00:00,2014-02-03 20:30:00+00:00
244,EVENING,ASSAULT W/DANGEROUS WEAPON,OTHERS,2014-02-03 20:12:00+00:00,2014-02-03 20:15:00+00:00
245,EVENING,ROBBERY,OTHERS,2014-02-03 20:00:00+00:00,2014-02-03 20:01:00+00:00
246,EVENING,THEFT/OTHER,OTHERS,2014-02-03 20:33:00+00:00,2014-02-03 21:00:00+00:00
247,EVENING,SEX ABUSE,OTHERS,2014-02-01 07:20:00+00:00,2014-02-03 17:30:00+00:00
248,EVENING,THEFT/OTHER,OTHERS,2014-02-03 20:00:00+00:00,2014-02-03 20:30:00+00:00
249,EVENING,ROBBERY,OTHERS,2014-02-03 21:00:00+00:00,2014-02-03 21:05:00+00:00
250,EVENING,ROBBERY,GUN,2014-02-03 21:40:00+00:00,2014-02-03 21:45:00+00:00
251,EVENING,THEFT F/AUTO,OTHERS,2014-02-03 10:30:00+00:00,2014-02-03 22:15:00+00:00
252,MIDNIGHT,THEFT/OTHER,OTHERS,2014-02-03 23:40:00+00:00,2014-02-04 00:00:00+00:00
253,MIDNIGHT,THEFT/OTHER,OTHERS,2014-02-04 00:06:00+00:00,2014-02-04 00:06:00+00:00
254,MIDNIGHT,ROBBERY,GUN,2014-02-04 00:03:00+00:00,2014-02-04 00:13:00+00:00
255,MIDNIGHT,MOTOR VEHICLE THEFT,OTHERS,2014-02-03 19:00:00+00:00,2014-02-04 02:05:00+00:00
256,EVENING,THEFT F/AUTO,OTHERS,2014-02-08 11:00:00+00:00,2014-02-08 15:00:00+00:00
257,EVENING,THEFT/OTHER,OTHERS,2014-02-08 14:59:00+00:00,2014-02-08 15:05:00+00:00
258,DAY,THEFT F/AUTO,OTHERS,2014-02-08 00:45:00+00:00,2014-02-08 08:30:00+00:00
259,EVENING,THEFT F/AUTO,OTHERS,2014-02-07 23:00:00+00:00,2014-02-08 13:30:00+00:00
260,EVENING,ROBBERY,OTHERS,2014-02-08 13:40:00+00:00,2014-02-08 13:45:00+00:00
261,EVENING,THEFT F/AUTO,OTHERS,2014-02-08 09:00:00+00:00,2014-02-08 16:00:00+00:00
262,EVENING,THEFT/OTHER,OTHERS,2014-02-08 14:30:00+00:00,2014-02-08 16:45:00+00:00
263,EVENING,THEFT/OTHER,OTHERS,2014-02-07 22:30:00+00:00,2014-02-08 05:00:00+00:00
264,EVENING,THEFT F/AUTO,OTHERS,2014-02-08 16:28:00+00:00,2014-02-08 17:30:00+00:00
265,EVENING,THEFT/OTHER,OTHERS,2014-02-08 17:30:00+00:00,2014-02-08 17:50:00+00:00
266,EVENING,THEFT F/AUTO,OTHERS,2014-02-08 14:00:00+00:00,2014-02-08 15:00:00+00:00
267,EVENING,THEFT F/AUTO,OTHERS,2014-02-08 15:00:00+00:00,2014-02-08 16:45:00+00:00
268,EVENING,THEFT/OTHER,OTHERS,2014-02-08 17:35:00+00:00,2014-02-08 18:00:00+00:00
269,EVENING,MOTOR VEHICLE THEFT,OTHERS,2014-02-08 12:00:00+00:00,2014-02-08 17:00:00+00:00
270,EVENING,THEFT/OTHER,OTHERS,2014-02-08 07:00:00+00:00,2014-02-08 18:00:00+00:00
271,EVENING,ASSAULT W/DANGEROUS WEAPON,KNIFE,2014-02-08 18:59:00+00:00,2014-02-08 19:03:00+00:00
272,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,2014-02-08 18:57:00+00:00,2014-02-08 19:00:00+00:00
273,EVENING,BURGLARY,OTHERS,2014-02-08 19:30:00+00:00,2014-02-08 19:45:00+00:00
274,EVENING,ROBBERY,OTHERS,2014-02-08 19:20:00+00:00,2014-02-08 19:22:00+00:00
275,EVENING,ROBBERY,OTHERS,2014-02-08 20:00:00+00:00,2014-02-08 20:04:00+00:00
276,EVENING,ROBBERY,OTHERS,2014-02-08 21:23:00+00:00,2014-02-08 21:24:00+00:00
277,EVENING,ROBBERY,GUN,2014-02-08 21:40:00+00:00,2014-02-08 21:47:00+00:00
278,EVENING,THEFT F/AUTO,OTHERS,2014-02-07 16:00:00+00:00,2014-02-07 17:00:00+00:00
279,MIDNIGHT,THEFT/OTHER,OTHERS,2014-02-08 22:50:00+00:00,2014-02-08 22:55:00+00:00
280,MIDNIGHT,THEFT F/AUTO,OTHERS,2014-02-01 12:30:00+00:00,2014-02-01 14:30:00+00:00
281,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,OTHERS,2014-02-15 04:16:00+00:00,2014-02-15 04:20:00+00:00
282,DAY,THEFT/OTHER,OTHERS,2014-02-14 22:00:00+00:00,2014-02-15 06:00:00+00:00
283,DAY,THEFT F/AUTO,OTHERS,2014-02-14 21:30:00+00:00,2014-02-15 07:30:00+00:00
284,DAY,MOTOR VEHICLE THEFT,OTHERS,2014-02-15 01:30:00+00:00,2014-02-15 07:30:00+00:00
285,DAY,THEFT F/AUTO,OTHERS,2014-02-14 10:00:00+00:00,2014-02-15 08:00:00+00:00
286,DAY,THEFT F/AUTO,OTHERS,2014-02-15 09:30:00+00:00,2014-02-15 09:42:00+00:00
287,DAY,THEFT F/AUTO,OTHERS,2014-02-13 15:00:00+00:00,2014-02-15 10:00:00+00:00
288,DAY,THEFT F/AUTO,OTHERS,2014-02-14 15:00:00+00:00,2014-02-15 10:00:00+00:00
289,DAY,BURGLARY,OTHERS,2014-02-14 12:30:00+00:00,2014-02-14 18:00:00+00:00
290,DAY,THEFT/OTHER,OTHERS,2014-02-08 10:00:00+00:00,2014-02-15 10:30:00+00:00
291,DAY,THEFT/OTHER,OTHERS,2014-02-14 22:03:00+00:00,2014-02-15 10:03:00+00:00
292,DAY,MOTOR VEHICLE THEFT,OTHERS,2014-02-15 09:30:00+00:00,2014-02-15 09:45:00+00:00
293,DAY,THEFT/OTHER,OTHERS,2014-02-15 11:05:00+00:00,2014-02-15 11:15:00+00:00
294,DAY,BURGLARY,OTHERS,2014-02-13 10:45:00+00:00,2014-02-15 10:51:00+00:00
295,DAY,THEFT/OTHER,OTHERS,2014-02-15 08:16:00+00:00,2014-02-15 08:18:00+00:00
296,DAY,THEFT F/AUTO,OTHERS,2014-02-15 09:00:00+00:00,2014-02-15 11:30:00+00:00
297,DAY,THEFT/OTHER,OTHERS,2014-02-14 16:30:00+00:00,2014-02-14 17:00:00+00:00
298,DAY,ROBBERY,OTHERS,2014-02-15 00:55:00+00:00,2014-02-15 01:15:00+00:00
299,DAY,THEFT/OTHER,OTHERS,2014-02-15 12:20:00+00:00,2014-02-15 12:29:00+00:00
300,DAY,THEFT/OTHER,OTHERS,2014-02-15 13:10:00+00:00,2014-02-15 13:25:00+00:00
301,DAY,THEFT/OTHER,OTHERS,2014-02-15 13:40:00+00:00,2014-02-15 13:46:00+00:00
302,DAY,THEFT F/AUTO,OTHERS,2014-02-15 13:20:00+00:00,2014-02-15 13:29:00+00:00
303,DAY,THEFT/OTHER,OTHERS,2014-02-12 17:00:00+00:00,2014-02-15 13:00:00+00:00
304,DAY,THEFT F/AUTO,OTHERS,2014-02-14 22:30:00+00:00,2014-02-15 13:50:00+00:00
305,DAY,ROBBERY,OTHERS,2014-02-15 14:30:00+00:00,2014-02-15 14:34:00+00:00
306,EVENING,THEFT F/AUTO,OTHERS,2014-02-15 14:10:00+00:00,2014-02-15 15:01:00+00:00
307,DAY,THEFT F/AUTO,OTHERS,2014-02-20 23:30:00+00:00,2014-02-21 09:15:00+00:00
308,DAY,THEFT F/AUTO,OTHERS,2014-02-21 09:00:00+00:00,2014-02-21 10:00:00+00:00
309,DAY,THEFT/OTHER,OTHERS,2014-02-21 08:15:00+00:00,2014-02-21 08:45:00+00:00
310,DAY,MOTOR VEHICLE THEFT,OTHERS,2014-02-20 22:00:00+00:00,2014-02-21 09:20:00+00:00
311,DAY,THEFT F/AUTO,OTHERS,2014-02-21 11:00:00+00:00,2014-02-21 11:08:00+00:00
312,DAY,THEFT/OTHER,OTHERS,2014-02-20 17:00:00+00:00,2014-02-21 06:00:00+00:00
313,DAY,THEFT F/AUTO,OTHERS,2014-02-21 01:00:00+00:00,2014-02-21 09:45:00+00:00
314,DAY,THEFT/OTHER,OTHERS,2014-02-21 12:10:00+00:00,2014-02-21 12:15:00+00:00
315,DAY,THEFT F/AUTO,OTHERS,2014-02-21 09:00:00+00:00,2014-02-21 12:50:00+00:00
316,DAY,BURGLARY,OTHERS,2014-02-21 12:02:00+00:00,2014-02-21 12:03:00+00:00
317,DAY,THEFT F/AUTO,OTHERS,2014-02-21 12:00:00+00:00,2014-02-21 12:46:00+00:00
318,DAY,THEFT F/AUTO,OTHERS,2014-02-21 11:30:00+00:00,2014-02-21 12:45:00+00:00
319,DAY,THEFT/OTHER,OTHERS,2014-02-21 11:00:00+00:00,2014-02-21 11:02:00+00:00
320,MIDNIGHT,THEFT/OTHER,OTHERS,2014-02-21 14:20:00+00:00,2014-02-21 14:29:00+00:00
321,DAY,THEFT F/AUTO,OTHERS,2014-02-21 09:50:00+00:00,2014-02-21 12:00:00+00:00
322,DAY,BURGLARY,OTHERS,2014-02-21 13:41:00+00:00,2014-02-21 13:42:00+00:00
323,EVENING,ROBBERY,GUN,2014-02-21 14:15:00+00:00,2014-02-21 14:20:00+00:00
324,EVENING,THEFT F/AUTO,OTHERS,2014-02-20 10:00:00+00:00,2014-02-21 15:00:00+00:00
325,DAY,MOTOR VEHICLE THEFT,OTHERS,2014-02-21 12:00:00+00:00,2014-02-21 14:00:00+00:00
326,DAY,THEFT F/AUTO,OTHERS,2014-02-19 12:15:00+00:00,2014-02-21 08:00:00+00:00
327,EVENING,THEFT/OTHER,OTHERS,2014-02-20 15:00:00+00:00,2014-02-21 15:20:00+00:00
328,EVENING,THEFT F/AUTO,OTHERS,2014-02-21 11:33:00+00:00,2014-02-21 11:37:00+00:00
329,EVENING,BURGLARY,OTHERS,2014-02-21 10:00:00+00:00,2014-02-21 15:50:00+00:00
330,DAY,ASSAULT W/DANGEROUS WEAPON,GUN,2014-02-21 14:19:00+00:00,2014-02-21 14:26:00+00:00
331,EVENING,BURGLARY,OTHERS,2014-02-21 10:30:00+00:00,2014-02-21 14:30:00+00:00
332,DAY,MOTOR VEHICLE THEFT,OTHERS,2014-02-21 11:30:00+00:00,2014-02-21 13:00:00+00:00
333,EVENING,BURGLARY,OTHERS,2014-02-25 08:00:00+00:00,2014-02-25 20:35:00+00:00
334,EVENING,THEFT F/AUTO,OTHERS,2014-02-25 18:30:00+00:00,2014-02-25 21:30:00+00:00
335,EVENING,THEFT/OTHER,OTHERS,2014-02-25 21:40:00+00:00,2014-02-25 21:48:00+00:00
336,EVENING,ROBBERY,GUN,2014-02-25 19:45:00+00:00,2014-02-25 21:06:00+00:00
337,EVENING,THEFT F/AUTO,OTHERS,2014-02-25 19:50:00+00:00,2014-02-25 22:20:00+00:00
338,EVENING,THEFT F/AUTO,OTHERS,2014-02-25 22:10:00+00:00,2014-02-25 22:16:00+00:00
339,MIDNIGHT,THEFT/OTHER,OTHERS,2014-02-25 23:50:00+00:00,2014-02-25 23:55:00+00:00
340,MIDNIGHT,THEFT F/AUTO,OTHERS,2014-02-25 21:10:00+00:00,2014-02-25 23:45:00+00:00
341,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,2014-02-26 00:40:00+00:00,2014-02-26 00:45:00+00:00
342,MIDNIGHT,ROBBERY,GUN,2014-02-26 02:20:00+00:00,2014-02-26 02:29:00+00:00
343,MIDNIGHT,ROBBERY,GUN,2014-02-26 03:10:00+00:00,2014-02-26 03:16:00+00:00
344,MIDNIGHT,MOTOR VEHICLE THEFT,OTHERS,2014-02-26 03:35:00+00:00,2014-02-26 03:45:00+00:00
345,MIDNIGHT,ROBBERY,GUN,2014-02-26 04:20:00+00:00,2014-02-26 04:25:00+00:00
346,DAY,THEFT F/AUTO,OTHERS,2014-02-26 05:00:00+00:00,2014-02-26 06:58:00+00:00
347,DAY,THEFT F/AUTO,OTHERS,2014-02-25 22:30:00+00:00,2014-02-26 08:30:00+00:00
348,DAY,THEFT/OTHER,OTHERS,2014-02-25 15:15:00+00:00,2014-02-25 17:20:00+00:00
349,DAY,THEFT F/AUTO,OTHERS,2014-02-25 23:50:00+00:00,2014-02-26 08:15:00+00:00
350,DAY,THEFT F/AUTO,OTHERS,2014-02-25 22:00:00+00:00,2014-02-26 09:00:00+00:00
351,DAY,THEFT F/AUTO,OTHERS,2014-02-25 11:00:00+00:00,2014-02-26 10:09:00+00:00
352,DAY,MOTOR VEHICLE THEFT,OTHERS,2014-02-25 20:00:00+00:00,2014-02-26 07:10:00+00:00
353,DAY,THEFT/OTHER,OTHERS,2014-02-26 10:15:00+00:00,2014-02-26 10:15:00+00:00
354,DAY,THEFT F/AUTO,OTHERS,2014-02-25 14:00:00+00:00,2014-02-26 07:00:00+00:00
355,DAY,THEFT/OTHER,OTHERS,2014-02-20 15:15:00+00:00,2014-02-21 15:15:00+00:00
356,DAY,ROBBERY,OTHERS,2014-02-26 09:50:00+00:00,2014-02-26 11:00:00+00:00
357,DAY,BURGLARY,OTHERS,2014-02-26 01:00:00+00:00,2014-02-26 02:45:00+00:00
358,DAY,THEFT F/AUTO,OTHERS,2014-02-26 10:04:00+00:00,2014-02-26 10:30:00+00:00
359,MIDNIGHT,MOTOR VEHICLE THEFT,OTHERS,2014-03-01 23:30:00+00:00,2014-03-03 01:31:00+00:00
360,MIDNIGHT,MOTOR VEHICLE THEFT,OTHERS,2014-03-02 23:30:00+00:00,2014-03-02 23:45:00+00:00
361,DAY,THEFT F/AUTO,OTHERS,2014-03-02 22:00:00+00:00,2014-03-03 07:00:00+00:00
362,DAY,THEFT/OTHER,OTHERS,2014-01-25 09:47:00+00:00,2014-02-25 09:47:00+00:00
363,DAY,BURGLARY,OTHERS,2014-03-02 12:00:00+00:00,2014-03-03 09:24:00+00:00
364,DAY,THEFT/OTHER,OTHERS,2014-03-02 16:00:00+00:00,2014-03-03 11:17:00+00:00
365,DAY,THEFT F/AUTO,OTHERS,2014-02-28 19:00:00+00:00,2014-03-03 10:00:00+00:00
366,DAY,THEFT/OTHER,OTHERS,2014-03-03 13:04:00+00:00,2014-03-03 13:04:00+00:00
367,DAY,THEFT F/AUTO,OTHERS,2014-03-03 13:00:00+00:00,2014-03-03 13:20:00+00:00
368,DAY,THEFT/OTHER,OTHERS,2014-03-02 05:30:00+00:00,2014-03-03 12:37:00+00:00
369,DAY,THEFT/OTHER,OTHERS,2014-03-03 14:00:00+00:00,2014-03-03 14:00:00+00:00
370,DAY,MOTOR VEHICLE THEFT,OTHERS,2014-03-03 14:00:00+00:00,2014-03-03 14:09:00+00:00
371,EVENING,THEFT F/AUTO,OTHERS,2014-03-03 14:25:00+00:00,2014-03-03 14:38:00+00:00
372,EVENING,THEFT F/AUTO,OTHERS,2014-03-02 23:00:00+00:00,2014-03-03 13:00:00+00:00
373,EVENING,THEFT F/AUTO,OTHERS,2014-02-27 10:00:00+00:00,2014-02-27 16:00:00+00:00
374,EVENING,MOTOR VEHICLE THEFT,OTHERS,2014-03-03 15:55:00+00:00,2014-03-03 15:59:00+00:00
375,EVENING,THEFT/OTHER,OTHERS,2014-03-03 16:15:00+00:00,2014-03-03 16:21:00+00:00
376,EVENING,SEX ABUSE,OTHERS,2014-03-03 17:00:00+00:00,2014-03-03 17:01:00+00:00
377,EVENING,ROBBERY,OTHERS,2014-03-03 16:01:00+00:00,2014-03-03 16:01:00+00:00
378,EVENING,THEFT/OTHER,OTHERS,2014-03-03 17:50:00+00:00,2014-03-03 17:50:00+00:00
379,EVENING,THEFT/OTHER,OTHERS,2014-02-22 18:00:00+00:00,2014-03-03 16:30:00+00:00
380,EVENING,ROBBERY,OTHERS,2014-03-03 18:50:00+00:00,2014-03-03 19:00:00+00:00
381,EVENING,ASSAULT W/DANGEROUS WEAPON,KNIFE,2014-03-03 19:20:00+00:00,2014-03-03 19:29:00+00:00
382,EVENING,THEFT/OTHER,OTHERS,2014-02-28 11:00:00+00:00,2014-03-03 11:00:00+00:00
383,EVENING,THEFT/OTHER,OTHERS,2014-03-03 20:20:00+00:00,2014-03-03 20:30:00+00:00
384,EVENING,THEFT F/AUTO,OTHERS,2014-03-03 16:00:00+00:00,2014-03-03 22:20:00+00:00
385,EVENING,THEFT/OTHER,OTHERS,2014-03-08 17:14:00+00:00,2014-03-08 17:20:00+00:00
386,EVENING,THEFT/OTHER,OTHERS,2014-03-08 17:30:00+00:00,2014-03-08 17:38:00+00:00
387,EVENING,THEFT F/AUTO,OTHERS,2014-03-08 07:30:00+00:00,2014-03-08 18:00:00+00:00
388,EVENING,THEFT/OTHER,OTHERS,2013-10-01 12:00:00+00:00,2013-10-01 12:10:00+00:00
389,EVENING,THEFT F/AUTO,OTHERS,2014-03-08 16:31:00+00:00,2014-03-08 18:00:00+00:00
390,DAY,THEFT/OTHER,OTHERS,2014-03-08 01:00:00+00:00,2014-03-08 04:00:00+00:00
391,EVENING,ASSAULT W/DANGEROUS WEAPON,KNIFE,2014-03-08 19:10:00+00:00,2014-03-08 19:16:00+00:00
392,EVENING,THEFT/OTHER,OTHERS,2014-03-08 19:00:00+00:00,2014-03-08 19:28:00+00:00
393,EVENING,THEFT/OTHER,OTHERS,2014-03-08 19:35:00+00:00,2014-03-08 19:40:00+00:00
394,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,2014-03-08 19:11:00+00:00,2014-03-08 19:11:00+00:00
395,EVENING,ROBBERY,GUN,2014-03-08 19:04:00+00:00,2014-03-08 19:06:00+00:00
396,EVENING,THEFT/OTHER,OTHERS,2014-03-08 19:50:00+00:00,2014-03-08 19:51:00+00:00
397,EVENING,THEFT F/AUTO,OTHERS,2014-03-08 09:00:00+00:00,2014-03-08 20:00:00+00:00
398,EVENING,THEFT/OTHER,OTHERS,2014-03-08 20:46:00+00:00,2014-03-08 20:46:00+00:00
399,EVENING,THEFT/OTHER,OTHERS,2014-03-08 20:47:00+00:00,2014-03-08 20:57:00+00:00
400,EVENING,THEFT F/AUTO,OTHERS,2014-03-08 19:30:00+00:00,2014-03-08 20:50:00+00:00
401,EVENING,ROBBERY,OTHERS,2014-03-08 20:12:00+00:00,2014-03-08 20:13:00+00:00
402,EVENING,MOTOR VEHICLE THEFT,OTHERS,2014-03-08 21:30:00+00:00,2014-03-08 21:35:00+00:00
403,EVENING,THEFT/OTHER,OTHERS,2014-03-08 21:39:00+00:00,2014-03-08 21:40:00+00:00
404,MIDNIGHT,THEFT/OTHER,OTHERS,2014-03-08 13:50:00+00:00,2014-03-08 22:00:00+00:00
405,EVENING,ROBBERY,KNIFE,2014-03-08 22:15:00+00:00,2014-03-08 22:24:00+00:00
406,MIDNIGHT,THEFT F/AUTO,OTHERS,2014-03-08 16:00:00+00:00,2014-03-08 23:15:00+00:00
407,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,KNIFE,2014-03-08 22:15:00+00:00,2014-03-08 22:30:00+00:00
408,MIDNIGHT,THEFT/OTHER,OTHERS,2014-03-08 23:29:00+00:00,2014-03-08 23:30:00+00:00
409,MIDNIGHT,ROBBERY,KNIFE,2014-03-08 22:46:00+00:00,2014-03-08 22:48:00+00:00
410,EVENING,THEFT F/AUTO,OTHERS,2014-03-14 06:40:00+00:00,2014-03-14 16:48:00+00:00
411,EVENING,THEFT F/AUTO,OTHERS,2014-03-14 16:45:00+00:00,2014-03-14 16:53:00+00:00
412,EVENING,THEFT F/AUTO,OTHERS,2014-03-14 16:15:00+00:00,2014-03-14 17:05:00+00:00
413,EVENING,ROBBERY,OTHERS,2014-03-13 16:00:00+00:00,2014-03-13 16:05:00+00:00
414,EVENING,BURGLARY,OTHERS,2014-03-14 11:00:00+00:00,2014-03-14 16:00:00+00:00
415,EVENING,THEFT/OTHER,OTHERS,2014-03-14 16:30:00+00:00,2014-03-14 17:00:00+00:00
416,EVENING,THEFT F/AUTO,OTHERS,2014-03-14 17:45:00+00:00,2014-03-14 17:53:00+00:00
417,EVENING,THEFT/OTHER,OTHERS,2014-03-14 17:53:00+00:00,2014-03-14 17:56:00+00:00
418,EVENING,THEFT F/AUTO,OTHERS,2014-01-14 08:00:00+00:00,2014-03-14 18:29:00+00:00
419,EVENING,THEFT/OTHER,OTHERS,2014-03-14 19:04:00+00:00,2014-03-14 19:20:00+00:00
420,EVENING,THEFT/OTHER,OTHERS,2014-03-14 18:55:00+00:00,2014-03-14 19:04:00+00:00
421,EVENING,THEFT/OTHER,OTHERS,2014-03-14 17:19:00+00:00,2014-03-14 17:20:00+00:00
422,EVENING,BURGLARY,OTHERS,2014-03-14 08:30:00+00:00,2014-03-14 19:15:00+00:00
423,EVENING,THEFT F/AUTO,OTHERS,2014-03-14 18:30:00+00:00,2014-03-14 19:00:00+00:00
424,MIDNIGHT,HOMICIDE,GUN,2014-03-14 19:08:00+00:00,2014-03-14 19:09:00+00:00
425,EVENING,BURGLARY,OTHERS,2014-03-14 19:35:00+00:00,2014-03-14 19:37:00+00:00
426,EVENING,ROBBERY,KNIFE,2014-03-14 20:30:00+00:00,2014-03-14 21:00:00+00:00
427,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,2014-03-14 20:29:00+00:00,2014-03-14 21:56:00+00:00
428,EVENING,BURGLARY,OTHERS,2014-03-14 20:59:00+00:00,2014-03-14 21:00:00+00:00
429,EVENING,THEFT F/AUTO,OTHERS,2014-03-14 21:05:00+00:00,2014-03-14 21:11:00+00:00
430,EVENING,BURGLARY,OTHERS,2014-03-14 20:50:00+00:00,2014-03-14 20:58:00+00:00
431,EVENING,BURGLARY,OTHERS,2014-03-14 06:45:00+00:00,2014-03-14 21:45:00+00:00
432,MIDNIGHT,ROBBERY,OTHERS,2014-03-14 21:51:00+00:00,2014-03-14 21:55:00+00:00
433,MIDNIGHT,THEFT/OTHER,OTHERS,2014-03-14 21:53:00+00:00,2014-03-14 22:23:00+00:00
434,EVENING,ROBBERY,OTHERS,2014-03-14 22:33:00+00:00,2014-03-14 22:33:00+00:00
435,EVENING,ROBBERY,GUN,2014-03-14 20:30:00+00:00,2014-03-14 20:35:00+00:00
436,DAY,ROBBERY,OTHERS,2014-01-01 13:34:00+00:00,2014-01-01 13:45:00+00:00
437,DAY,THEFT/OTHER,OTHERS,2014-01-01 14:00:00+00:00,2014-01-01 14:02:00+00:00
438,DAY,ASSAULT W/DANGEROUS WEAPON,OTHERS,2014-01-01 14:29:00+00:00,2014-01-01 15:00:00+00:00
439,DAY,ROBBERY,OTHERS,2014-01-01 14:38:00+00:00,2014-01-01 14:38:00+00:00
440,EVENING,ROBBERY,GUN,2014-01-01 15:00:00+00:00,2014-01-01 15:00:00+00:00
441,EVENING,THEFT/OTHER,OTHERS,2014-01-01 14:20:00+00:00,2014-01-01 14:35:00+00:00
442,DAY,ASSAULT W/DANGEROUS WEAPON,KNIFE,2014-01-01 13:31:00+00:00,2014-01-01 13:31:00+00:00
443,EVENING,THEFT F/AUTO,OTHERS,2014-01-01 14:49:00+00:00,2014-01-01 14:50:00+00:00
444,EVENING,THEFT F/AUTO,OTHERS,2014-01-01 09:00:00+00:00,2014-01-01 15:29:00+00:00
445,EVENING,THEFT/OTHER,OTHERS,2014-01-01 15:23:00+00:00,2014-01-01 15:23:00+00:00
446,EVENING,THEFT F/AUTO,OTHERS,2014-01-01 15:20:00+00:00,2014-01-01 15:40:00+00:00
447,EVENING,ROBBERY,OTHERS,2014-01-01 15:08:00+00:00,2014-01-01 15:15:00+00:00
448,EVENING,THEFT F/AUTO,OTHERS,2014-01-01 14:00:00+00:00,2014-01-01 15:50:00+00:00
449,EVENING,THEFT F/AUTO,OTHERS,2014-01-01 00:15:00+00:00,2014-01-01 15:15:00+00:00
450,EVENING,THEFT F/AUTO,OTHERS,2013-12-28 10:00:00+00:00,2013-12-28 10:15:00+00:00
451,EVENING,THEFT F/AUTO,OTHERS,2013-12-31 20:30:00+00:00,2014-01-01 16:30:00+00:00
452,EVENING,BURGLARY,OTHERS,2013-12-21 08:00:00+00:00,2014-01-01 15:35:00+00:00
453,EVENING,THEFT/OTHER,OTHERS,2014-01-01 16:39:00+00:00,2014-01-01 16:39:00+00:00
454,EVENING,THEFT F/AUTO,OTHERS,2014-01-01 16:40:00+00:00,2014-01-01 16:43:00+00:00
455,EVENING,THEFT F/AUTO,OTHERS,2013-12-31 23:50:00+00:00,2014-01-01 03:45:00+00:00
456,EVENING,THEFT/OTHER,OTHERS,2013-12-31 13:45:00+00:00,2014-01-01 17:15:00+00:00
457,EVENING,THEFT F/AUTO,OTHERS,2013-12-31 15:00:00+00:00,2014-01-01 14:30:00+00:00
458,EVENING,BURGLARY,OTHERS,2013-12-23 20:00:00+00:00,2014-01-01 17:00:00+00:00
459,EVENING,THEFT/OTHER,OTHERS,2014-01-01 17:00:00+00:00,2014-01-01 17:40:00+00:00
460,EVENING,THEFT F/AUTO,OTHERS,2014-01-01 12:00:00+00:00,2014-01-01 16:30:00+00:00
461,EVENING,ROBBERY,KNIFE,2014-01-01 13:45:00+00:00,2014-01-01 14:20:00+00:00
462,DAY,THEFT/OTHER,OTHERS,2014-01-05 19:02:00+00:00,2014-01-06 13:15:00+00:00
463,DAY,THEFT/OTHER,OTHERS,2014-01-06 12:00:00+00:00,2014-01-06 12:45:00+00:00
464,DAY,THEFT F/AUTO,OTHERS,2013-12-06 13:55:00+00:00,2014-01-06 13:34:00+00:00
465,DAY,THEFT/OTHER,OTHERS,2014-01-06 13:50:00+00:00,2014-01-06 14:10:00+00:00
466,DAY,THEFT F/AUTO,OTHERS,2014-01-06 13:10:00+00:00,2014-01-06 13:19:00+00:00
467,DAY,THEFT/OTHER,OTHERS,2014-01-06 02:00:00+00:00,2014-01-06 08:30:00+00:00
468,DAY,THEFT/OTHER,OTHERS,2014-01-01 00:01:00+00:00,2014-01-01 02:30:00+00:00
469,EVENING,THEFT F/AUTO,OTHERS,2014-01-03 20:00:00+00:00,2014-01-06 13:36:00+00:00
470,DAY,THEFT F/AUTO,OTHERS,2014-01-05 00:05:00+00:00,2014-01-06 12:00:00+00:00
471,DAY,THEFT/OTHER,OTHERS,2014-01-06 14:29:00+00:00,2014-01-06 14:29:00+00:00
472,DAY,THEFT/OTHER,OTHERS,2015-08-23 20:00:00+00:00,2014-01-06 14:35:00+00:00
473,EVENING,THEFT/OTHER,OTHERS,2014-01-06 15:09:00+00:00,2014-01-06 15:09:00+00:00
474,EVENING,THEFT/OTHER,OTHERS,2014-01-06 14:45:00+00:00,2014-01-06 15:05:00+00:00
475,EVENING,THEFT F/AUTO,OTHERS,2014-01-06 14:15:00+00:00,2014-01-06 15:30:00+00:00
476,EVENING,THEFT F/AUTO,OTHERS,2014-01-06 15:20:00+00:00,2014-01-06 15:28:00+00:00
477,EVENING,THEFT F/AUTO,OTHERS,2014-01-03 15:00:00+00:00,2014-01-06 15:30:00+00:00
478,EVENING,THEFT F/AUTO,OTHERS,2014-01-06 15:40:00+00:00,2014-01-06 15:40:00+00:00
479,DAY,BURGLARY,OTHERS,2014-01-03 18:10:00+00:00,2014-01-06 07:00:00+00:00
480,EVENING,THEFT F/AUTO,OTHERS,2014-01-06 11:00:00+00:00,2014-01-06 15:16:00+00:00
481,EVENING,THEFT F/AUTO,OTHERS,2014-01-06 15:39:00+00:00,2014-01-06 15:40:00+00:00
482,EVENING,THEFT F/AUTO,OTHERS,2014-01-06 14:00:00+00:00,2014-01-06 16:30:00+00:00
